lang,layer,acc_mean,acc_std,fold_0,fold_1,fold_2,fold_3,fold_4
ky,12,0.3614864945411682,0.029989646925400272,0.3243243396282196,0.40878379344940186,0.3445945978164673,0.3817567527294159,0.3479729890823364
ky,13,0.3662162244319916,0.014585831138914119,0.34121623635292053,0.37837839126586914,0.375,0.37837839126586914,0.3581081032752991
ky,14,0.3594594657421112,0.023072118229899862,0.3479729890823364,0.3581081032752991,0.3918918967247009,0.375,0.3243243396282196
ky,15,0.329054057598114,0.025335584372758336,0.32770270109176636,0.32094594836235046,0.375,0.29729729890823364,0.3243243396282196
ky,16,0.3270270347595215,0.028297822274470977,0.3682432472705841,0.3175675868988037,0.3513513505458832,0.30405405163764954,0.2939189374446869
ky,17,0.3256756842136383,0.01621621449788655,0.3445945978164673,0.3175675868988037,0.3175675868988037,0.3445945978164673,0.30405405163764954
ky,18,0.29594595432281495,0.016905403506917913,0.29729729890823364,0.3243243396282196,0.2804054021835327,0.27702704071998596,0.3006756901741028
ky,19,0.2858108162879944,0.015788271486038653,0.27027028799057007,0.2736486494541168,0.31418919563293457,0.2804054021835327,0.29054054617881775
ky,20,0.3087837934494019,0.03328002812008244,0.3074324429035187,0.3445945978164673,0.34121623635292053,0.25337839126586914,0.29729729890823364
ky,21,0.33175676465034487,0.01974546251314333,0.3479729890823364,0.3243243396282196,0.31081080436706543,0.31418919563293457,0.3614864945411682
ky,22,0.3628378450870514,0.027826036874385715,0.33445945382118225,0.3547297418117523,0.33445945382118225,0.3885135352611542,0.40202704071998596
ky,23,0.3716216266155243,0.01709338610333224,0.375,0.3682432472705841,0.34121623635292053,0.3918918967247009,0.3817567527294159
ky,24,0.3182432472705841,0.02411699068505597,0.3310810923576355,0.32094594836235046,0.29729729890823364,0.2871621549129486,0.3547297418117523
ky,25,0.3222973048686981,0.026908525610915328,0.32770270109176636,0.3074324429035187,0.2939189374446869,0.31081080436706543,0.37162163853645325
ky,26,0.3135135233402252,0.02324952567009569,0.33445945382118225,0.3006756901741028,0.31418919563293457,0.27702704071998596,0.34121623635292053
ky,27,0.3094594657421112,0.02206058565888517,0.3378378450870514,0.2871621549129486,0.3175675868988037,0.2804054021835327,0.3243243396282196
ky,28,0.32297298312187195,0.031081088211225696,0.34121623635292053,0.29054054617881775,0.3547297418117523,0.2804054021835327,0.3479729890823364
ky,29,0.3358108222484589,0.029652848163359218,0.31418919563293457,0.3175675868988037,0.38513514399528503,0.3074324429035187,0.3547297418117523
ky,30,0.35675676465034484,0.028793621658198255,0.3378378450870514,0.31081080436706543,0.36486488580703735,0.38513514399528503,0.38513514399528503
ky,31,0.3810810923576355,0.022652773670769462,0.3885135352611542,0.40202704071998596,0.3479729890823364,0.3614864945411682,0.4054054021835327
ky,32,0.3837837874889374,0.01717333448331113,0.3918918967247009,0.3986486494541168,0.3513513505458832,0.39527028799057007,0.3817567527294159
ky,33,0.3891891956329346,0.01197300475022561,0.38513514399528503,0.3918918967247009,0.3682432472705841,0.40202704071998596,0.3986486494541168
ky,34,0.3918919026851654,0.029452026947655658,0.3885135352611542,0.3817567527294159,0.3513513505458832,0.39527028799057007,0.4425675868988037
ky,35,0.383108115196228,0.01882214708386696,0.40878379344940186,0.3581081032752991,0.36486488580703735,0.3918918967247009,0.3918918967247009
ky,36,0.38310812711715697,0.01327491950809181,0.3885135352611542,0.37162163853645325,0.36486488580703735,0.3885135352611542,0.40202704071998596
ky,37,0.36824325323104856,0.017489432312840242,0.3581081032752991,0.34121623635292053,0.3682432472705841,0.38513514399528503,0.3885135352611542
ky,38,0.35337838530540466,0.02011199431054039,0.32770270109176636,0.34121623635292053,0.3445945978164673,0.37162163853645325,0.3817567527294159
ky,39,0.3439189314842224,0.03659893143378263,0.3547297418117523,0.3074324429035187,0.29729729890823364,0.36486488580703735,0.39527028799057007
ky,40,0.36148650050163267,0.021789890376913475,0.37162163853645325,0.3378378450870514,0.3378378450870514,0.36486488580703735,0.39527028799057007
ky,41,0.36148650050163267,0.02115199891018909,0.36486488580703735,0.3310810923576355,0.3445945978164673,0.37837839126586914,0.3885135352611542
ky,42,0.35135136246681214,0.01525890526514957,0.3445945978164673,0.36486488580703735,0.3243243396282196,0.3614864945411682,0.3614864945411682
