lang,layer,acc_mean,acc_std,fold_0,fold_1,fold_2,fold_3,fold_4
ky,19,0.4520270347595215,0.029867613253556476,0.5,0.40878379344940186,0.43918919563293457,0.4493243396282196,0.4628378450870514
ky,20,0.42500001192092896,0.03207859713665657,0.45945948362350464,0.375,0.42229729890823364,0.40878379344940186,0.45945948362350464
ky,21,0.4324324429035187,0.025281471283637447,0.46621623635292053,0.42905405163764954,0.40202704071998596,0.40878379344940186,0.4560810923576355
ky,22,0.41756758093833923,0.016769830783132083,0.4493243396282196,0.40878379344940186,0.40878379344940186,0.4189189374446869,0.40202704071998596
ky,23,0.44797298312187195,0.025693447373619886,0.4763513505458832,0.412162184715271,0.4628378450870514,0.46621623635292053,0.42229729890823364
ky,24,0.45337839126586915,0.02392694000369454,0.4797297418117523,0.42229729890823364,0.43918919563293457,0.48310813307762146,0.4425675868988037
ky,25,0.47702703475952146,0.01830569040649882,0.5135135054588318,0.46621623635292053,0.4695945978164673,0.46621623635292053,0.4695945978164673
ky,26,0.46756757497787477,0.03591901357793838,0.5202702879905701,0.42905405163764954,0.4493243396282196,0.5,0.43918919563293457
ky,27,0.47770270705223083,0.028554785990891004,0.5270270109176636,0.4493243396282196,0.4695945978164673,0.48986488580703735,0.45270270109176636
ky,28,0.47500001788139345,0.030035281136326943,0.5337837934494019,0.45945948362350464,0.46621623635292053,0.4493243396282196,0.46621623635292053
ky,29,0.4709459662437439,0.029806417231014987,0.5101351737976074,0.4189189374446869,0.46621623635292053,0.48310813307762146,0.4763513505458832
ky,30,0.46283785700798036,0.031036993392995923,0.5101351737976074,0.42229729890823364,0.4358108341693878,0.4729729890823364,0.4729729890823364
ky,31,0.4506756842136383,0.028071052945524422,0.5033783912658691,0.42229729890823364,0.4358108341693878,0.45270270109176636,0.43918919563293457
ky,32,0.45675675868988036,0.01714672769465278,0.4763513505458832,0.42905405163764954,0.44594594836235046,0.4628378450870514,0.4695945978164673
ky,33,0.4445946037769318,0.0298064088537843,0.5,0.41554054617881775,0.4256756901741028,0.4493243396282196,0.4324324429035187
ky,34,0.4432432532310486,0.009884280774421049,0.4560810923576355,0.4324324429035187,0.4425675868988037,0.45270270109176636,0.4324324429035187
ky,35,0.4263513505458832,0.021087147630165975,0.4628378450870514,0.4054054021835327,0.42905405163764954,0.42905405163764954,0.4054054021835327
ky,36,0.4418919026851654,0.022652772070697623,0.4695945978164673,0.4358108341693878,0.40202704071998596,0.45270270109176636,0.4493243396282196
